Wavelength[nm]	1712306U3-   13.08.2020  13:17:29  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:29  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:35  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:35  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:35  Int.Delay = 4,48 µs, HWmode=1
374.309	824.4064519	797.8499415	777.0665856	793.231418	1152.321623	1048.404844	1228.527262	1214.671691	1213.51706	1057.641891	976.8177287	1198.506859	1318.588471	1185.805919	779.3758474	822.0971901	789.7675253	811.7055121	783.9943709	817.4786666	852.1175931	841.7259152	820.9425592	830.1796063	837.1073916	796.6953106	831.3342372	825.5610828	797.8499415	787.4582636
374.392	798.9861706	844.015738	874.0354496	788.5947319	1234.271989	1110.72933	1210.025299	1250.436449	1339.34098	1163.841127	1077.245805	1230.808176	1305.857455	1225.035155	804.759192	793.2131491	832.4696951	811.6868178	787.4401276	823.2328607	815.1506307	809.3776092	785.1309191	826.6966736	787.4401276	786.2855234	827.8512779	850.9433638	773.5848761	800.1407749
374.475	795.0686527	800.8467679	844.7604435	807.7805062	1167.179272	1167.179272	1317.410268	1238.827901	1339.367105	1095.530644	1033.126999	1185.669241	1348.61209	1160.245534	834.3598361	763.8668306	803.158014	829.7373439	837.8267052	814.7142444	783.5124223	810.0917522	819.3367366	802.0023909	851.6941817	834.3598361	803.158014	814.7142444	806.6248831	791.6017836
374.558	823.5611538	860.0331478	872.974823	769.4414209	1258.872049	1211.811412	1318.874362	1327.109974	1394.171382	1240.047794	1049.452213	1215.34096	1587.119995	1244.753858	822.3846379	821.208122	834.1497972	858.8566318	845.9149566	868.2687593	880.0339187	870.6217912	864.7392115	871.7983071	798.8543192	891.799078	780.0300643	783.5596121	797.6778033	761.2058093
374.641	872.2289325	814.002702	859.4191618	810.5091282	1268.1673	1207.61202	1324.064481	1260.015627	1247.205857	1163.360085	1069.033591	1208.776545	1426.542647	1236.725135	816.3317512	811.6736528	787.218636	800.0284067	853.5965387	802.3574559	857.0901126	804.6865051	829.1415219	841.9512926	798.8638821	837.2931942	773.2443407	836.1286696	774.4088653	818.6608004
374.724	857.2482723	840.8751811	837.3666616	794.0949207	1130.912796	1106.353159	1148.455393	1295.813214	1170.676017	1089.980068	946.1307671	1140.268848	1280.609629	1173.01503	756.6707124	788.2473882	816.3155444	838.5361681	852.5702462	795.2644272	892.3334676	816.3155444	843.2141942	847.8922202	804.6204793	791.7559077	881.807909	810.4680119	824.50209	805.7899858
374.806	876.3041254	811.1734134	760.2530385	851.4360353	1238.667723	1140.379558	1316.824578	1261.167424	1333.403304	1106.03791	1068.143677	1187.747348	1457.743755	1193.668322	845.5150615	780.3843495	847.8834511	813.5418029	823.015361	843.146672	804.0682448	852.6202301	909.4615788	857.3570092	796.9630762	833.6731139	897.6196311	779.2001547	785.1211286	838.4098929
374.889	876.396032	793.9394161	839.8795307	809.2527876	1435.923069	1299.280677	1538.404863	1503.066313	1534.871008	1368.779824	1134.367445	1313.416096	1678.58111	1448.880537	790.4055611	772.7362863	806.8968843	858.7267572	810.4307393	848.1251923	856.3708539	850.4810956	836.3456757	762.1347214	796.2953194	839.8795307	823.3882075	864.6165155	849.3031439	838.701579
374.972	845.4452517	804.5742796	883.9807397	802.2387954	1313.709818	1421.142087	1424.645314	1464.348544	1532.077583	1337.064659	1184.090449	1368.593695	1672.20663	1444.496929	792.8968589	788.2258907	826.7613787	781.2194383	858.2904143	804.5742796	798.7355692	864.1291246	867.6323508	857.1226723	783.5549225	827.9291208	834.9355731	778.8839542	797.5678272	769.5420177
375.055	866.0117656	822.7111773	881.2254858	823.8814635	1170.28617	1076.663276	1207.735327	1283.803928	1325.93423	1141.029015	1014.638109	1115.28272	1350.51024	1150.391305	763.0265827	844.9466145	798.1351677	855.4791901	805.1568848	844.9466145	786.4323061	792.2837369	908.1420677	827.392322	815.6894603	846.1169007	793.4540231	846.1169007	805.1568848	850.7980454
375.138	800.7451858	825.5470279	824.3659878	799.5641457	1057.030887	1052.306727	1049.944646	1117.263932	1084.194809	956.6424787	916.4871154	1045.220486	1054.668807	1016.875524	778.305424	771.2191834	768.8571032	770.0381433	876.3317521	831.4522284	842.0815892	839.719509	833.8143086	786.5727047	822.0039076	831.4522284	849.1678298	822.0039076	753.503582	753.503582
375.221	859.1967888	823.3969226	858.00346	841.2968557	936.7631656	922.4432191	894.996655	980.9163339	915.2832459	874.7100642	931.9898501	953.4697698	941.5364811	947.5031255	826.9769093	843.6835135	840.1035269	865.1634332	848.456829	859.1967888	850.8434867	828.1702381	799.5303452	835.3302114	794.7570297	866.3567621	826.9769093	824.5902515	862.7767755	782.8237409
375.303	887.2588847	798.7689694	835.344801	791.6897761	966.3098758	907.3165989	947.4320272	936.8132373	935.6333718	930.9139096	923.8347164	1008.785035	925.0145819	930.9139096	796.4092383	851.8629186	764.5528687	825.9058767	844.7837253	783.4307174	817.646818	824.7260112	817.646818	798.7689694	851.8629186	858.9421118	827.0857423	897.8776746	816.4669524	837.7045321
375.386	903.5334212	803.9313117	860.8468028	814.6029663	941.4770819	858.475324	955.7059547	945.0343001	872.7041968	972.3063062	952.1487365	960.4489123	950.9629971	905.9049	821.7174027	878.6328938	796.8168753	818.1601845	771.916348	844.2464513	863.2182816	856.1038452	850.1751483	881.0043726	819.3459239	867.9612392	833.5747967	835.9462755	833.5747967	845.4321907
375.469	831.6194203	870.7126409	838.7272786	807.9265593	931.1294364	886.1130005	926.3908642	976.1458723	838.7272786	913.3597907	813.8497746	942.9758669	946.529796	873.081927	805.5572732	832.8040634	901.5133602	835.1733494	791.3415566	863.6047826	850.5737091	855.3122813	838.7272786	858.8662104	831.6194203	865.9740687	844.6504938	823.326919	874.2665701	811.4804885
375.552	896.0231837	798.9638692	825.0041731	802.5148198	910.2269858	886.5539823	901.9414346	943.3691908	919.6961872	974.1440954	909.0433357	994.2661484	968.2258445	989.5315477	858.1463781	785.9437173	851.044477	847.4935265	749.2505618	890.1049328	830.922424	846.3098763	836.8406749	874.7174805	809.6167208	849.8608268	836.8406749	845.1262261	810.800371	822.6368728
375.635	841.3391659	870.7978202	889.6513589	822.4856272	930.8934749	949.7470136	995.7025143	927.3584364	990.9891296	937.9635519	909.6832438	1016.912745	985.0973988	1040.479669	843.6958583	809.5238193	808.3454731	803.6320885	750.6065108	822.4856272	808.3454731	793.0269729	859.0143585	808.3454731	826.0206657	818.9505887	855.47932	875.5112049	767.1033572	820.1289349
375.717	870.3908852	882.1847996	837.3679248	852.7000135	1055.555342	1000.123944	1128.677611	1133.395177	1085.040128	1028.429339	972.9979408	1119.24248	1177.03266	1068.528648	814.9594874	812.6007045	835.0091419	832.650359	776.0395697	823.2152275	851.5206221	789.0128756	830.2915761	842.0854906	791.3716585	818.4976617	811.421313	804.3449644	766.6044382	777.2189612
375.800	849.9954283	826.4171917	854.7110756	812.2702498	1314.486689	1155.333592	1297.981923	1379.326839	1358.106426	1183.627476	1066.915205	1234.320684	1451.240461	1282.656069	754.5035702	853.5321638	787.5131014	849.9954283	849.9954283	778.0818068	884.1838713	816.9858971	832.3117509	847.6376046	781.6185423	841.7430455	849.9954283	851.1743401	880.6471358	787.5131014
375.883	887.8905305	831.441861	785.577317	803.2175262	1238.342687	1112.509194	1247.750798	1234.814645	1338.303872	1127.797376	1050.180455	1185.422059	1374.760305	1208.942338	780.8732612	824.3857773	849.0820702	863.1942376	853.786126	863.1942376	852.610112	807.921582	874.954377	837.3219307	803.2175262	831.441861	839.6739586	800.8654983	814.9776657	837.3219307
375.966	913.1842136	752.2444371	877.4198188	797.5460038	1070.547551	1056.241793	1045.512474	1103.927652	1089.621895	1009.74808	937.0271435	1092.006188	1136.115608	1001.403054	865.4983539	789.2009783	830.9261056	815.4282012	817.8124942	808.2753222	895.3020162	878.6119653	847.6161565	842.8475705	822.5810801	828.5418126	816.6203477	826.1575196	824.9653731	826.1575196
376.048	902.7022409	848.1367966	826.785101	836.2747435	990.4814338	912.1918833	958.4538904	1026.067593	958.4538904	934.7297842	925.2401417	1018.950361	1036.743441	1035.557236	775.7782727	833.9023329	841.0195647	805.4334054	801.8747895	805.4334054	814.9230479	752.0541665	842.2057701	741.3783187	813.7368426	843.3919754	850.5092072	826.785101	822.0402798	851.6954125
376.131	811.2933668	841.0765301	816.058673	780.3188771	963.7831627	917.321428	922.0867341	969.7397953	974.5051014	903.0255096	905.4081627	929.2346933	994.7576524	949.4872443	844.6505097	791.0408158	819.6326525	839.8852035	818.441326	839.8852035	916.1301015	795.8061219	864.9030607	835.1198974	863.7117341	901.8341831	867.2857137	789.8494893	820.8239791	827.9719382
376.214	883.2955263	868.7755998	878.4555508	832.4757837	1020.024834	934.1152689	958.3151463	1036.964748	938.9552444	1009.134889	936.5352566	1029.704785	1073.264564	1033.334766	784.0760288	851.8356856	871.1955876	842.1557347	805.8559185	854.2556734	857.885655	834.8957714	882.0855324	814.3258756	811.9058879	908.7053976	871.1955876	836.1057653	833.6857776	832.4757837
376.296	884.3143573	835.7923075	834.5792563	845.4967175	1142.694272	1095.385274	1125.711555	1095.385274	1109.941889	1020.176097	984.9976106	1106.302735	1152.398682	1108.728838	788.483309	834.5792563	869.7577424	838.21841	821.2356926	801.8268727	863.6924862	855.2011275	861.2663837	807.8921289	901.2970748	867.3316399	811.5312827	885.5274086	827.3009488	820.0226414
376.379	882.5548211	884.9498138	843.037441	855.0124047	1177.138927	1189.113891	1243.001227	1282.518607	1294.493571	1160.373978	1040.624341	1254.976191	1336.405943	1257.371183	827.4699883	801.1250682	807.1125501	855.0124047	837.0499592	877.7648356	935.2446611	802.3225646	870.5798574	820.2850101	829.864981	813.1000319	852.6174119	845.4324337	869.382361	831.0624774
376.462	880.8746638	820.3293702	878.5003385	793.0246299	1181.226807	1130.178814	1279.761304	1251.269401	1239.397775	1111.184212	1016.211202	1176.478156	1326.060646	1201.408571	877.3131759	870.1902002	866.6287123	867.8158749	850.0084357	853.5699235	846.4469478	798.960443	844.0726226	850.0084357	815.5807197	803.7090935	871.3773628	869.0030376	840.5111347	836.9496468
376.544	857.2217505	841.7010224	840.5071203	796.3327404	1124.655834	1097.196085	1123.461932	1135.400954	1228.525322	1063.766824	955.1217276	1181.963138	1183.15704	1141.370464	842.8949246	783.1998166	838.119316	859.6095548	810.6595663	866.7729678	842.8949246	835.7315117	853.640044	854.8339462	828.5680987	854.8339462	819.0168814	887.0693045	811.8534685	829.7620009
376.627	857.8154626	874.6118492	891.4082359	827.8219149	1140.954552	1144.553778	1187.744487	1182.945519	1161.350165	982.5886208	1066.570554	1128.957133	1306.518935	1152.951971	827.8219149	784.6312063	823.0229473	851.816753	857.8154626	860.2149464	830.2213987	857.8154626	873.4121073	880.6105588	836.2201083	797.8283673	827.8219149	867.4133978	885.4095264	830.2213987
376.710	843.2509078	814.7466517	864.6290998	731.6092383	1122.355081	1089.100116	1187.677335	1260.125652	1281.503844	1185.30198	1085.537084	1199.554108	1291.005263	1243.49817	818.3096838	848.0016171	790.9931051	818.3096838	790.9931051	833.7494891	788.6177504	828.9987798	832.5618118	806.4329104	865.8167772	861.0660678	836.1248438	787.430073	825.4357478	812.3712971
376.792	878.7113026	863.1482959	840.402363	812.8678127	1136.099491	1063.073075	1140.888108	1203.140135	1113.353558	1108.56494	1000.821048	1154.056806	1259.40639	1169.619813	812.8678127	840.402363	781.7417992	793.7133428	805.6848865	811.6706583	842.7966717	820.0507388	829.6279737	885.8942288	861.9511415	841.5995174	859.5568328	906.245853	858.3596785	791.3190341
376.875	795.741015	864.9358858	839.8825705	792.1619699	1036.730048	983.0443723	1005.711658	1048.660198	1078.485573	1023.606883	971.1142222	998.5535675	1085.643664	1021.220853	793.3549849	823.1803603	869.7079459	895.9542762	820.7943303	821.9873453	854.1987507	847.0406606	862.5498558	897.1472912	843.4616156	825.5663903	872.0939759	799.32006	849.4266906	835.1105105
376.957	863.79007	835.7686714	906.4313287	800.4373427	949.0725875	939.3260141	984.4039162	1063.594825	962.474126	978.3123078	964.9107693	985.6222378	1012.425315	1013.643636	822.3671329	840.6419581	854.0434966	830.8953847	902.7763637	856.4801399	854.0434966	806.5289511	846.7335665	840.6419581	827.2404196	860.135105	856.4801399	873.5366434	862.5717483	829.677063
377.040	882.9495248	817.9398543	809.6658962	823.8498243	916.045357	887.6775008	875.8575607	991.6929736	983.4190156	944.4132133	846.3077105	983.4190156	924.3193151	988.1469916	786.026016	849.8536925	840.3977405	854.5816686	864.0376206	810.8478902	843.9437225	828.5778004	815.5758663	814.3938723	825.0318183	836.8517584	762.3861359	812.0298842	807.3019082	784.844022
377.123	839.6337105	846.8408668	809.6038925	797.5919653	912.9064663	881.6754556	917.7112372	884.0778411	911.7052736	909.3028882	902.0957319	942.9362843	904.4981173	899.6933464	826.4205906	854.0480231	875.669492	884.0778411	815.6098561	856.4504085	900.8945391	856.4504085	819.2134343	890.0838047	826.4205906	840.8349032	826.4205906	793.9883872	844.4384814	809.6038925
377.205	831.4313098	816.0563354	821.9697871	833.7966905	853.9024263	818.4217161	818.4217161	946.1522729	857.4504973	866.9120201	936.6907502	922.4984661	898.8446593	896.4792786	795.9505996	831.4313098	799.4986706	734.4507019	745.0949149	798.3159803	816.0563354	834.9793809	813.6909547	816.0563354	737.9987729	911.854253	869.2774008	797.1332899	834.9793809	813.6909547
377.288	849.8698159	865.5411742	863.130196	829.3765012	887.239978	899.294869	910.1442709	946.3089439	930.6375856	975.2406824	922.1991619	925.8156292	941.4869875	892.0619344	798.0337846	842.6368813	851.075305	818.5270993	800.4447628	880.0070434	829.3765012	832.9929685	835.4039467	846.2533486	852.2807941	812.4996538	857.1027505	837.8149249	846.2533486	855.8972614
377.370	828.908988	827.7282059	824.1858598	762.785194	851.3438466	830.08977	932.817807	911.5637303	891.4904358	903.2982561	845.4399364	987.1337805	1007.207075	923.3715507	860.7901029	780.4969246	807.6549113	782.8584886	861.9708849	797.027873	840.7168083	811.1972574	841.8975903	799.3894371	865.513231	841.8975903	837.1744622	873.7787053	748.6158096	847.8015005
377.453	892.0589603	886.0233787	808.7679343	823.2533301	1017.599058	918.6155194	946.3791947	976.5571027	963.2788232	954.829009	883.6091461	1035.705802	1039.327151	931.8937989	832.9102607	831.7031443	846.1885402	887.2304951	879.9877971	875.1593319	851.0170055	864.295285	867.9166339	837.7387259	860.673936	844.9814239	818.4248648	894.473193	863.0881687	852.2241218
377.535	899.4792277	793.5865446	858.0958803	820.3640047	1029.715056	1011.457697	1027.280742	1058.926831	1084.487134	1085.704291	935.993946	1117.35038	1161.168042	1061.361146	793.5865446	906.7821714	839.8385211	876.3532394	804.5409601	832.5355775	841.0556784	803.3238028	904.3478568	832.5355775	849.5757794	912.8679578	873.9189249	898.2620704	884.8733404	843.489993
377.618	850.0542705	837.8232738	943.0098454	841.4925728	1087.335606	990.7107326	1012.726527	998.0493306	1064.096713	1012.726527	936.8943471	1139.928892	1122.805497	1026.180623	839.0463735	859.8390679	924.6633504	907.539955	894.0858587	830.4846758	874.5162639	808.4688818	907.539955	840.2694732	802.3533834	923.4402507	842.7156725	869.6238653	847.6080712	831.7077755
377.700	855.6841442	798.3947499	902.0032289	753.2945885	994.6413984	1012.925248	964.1683163	904.4410755	911.7546152	960.5115465	923.943848	989.7657053	1016.582017	1004.392785	837.400295	854.4652209	861.7787606	861.7787606	799.6136732	852.0273744	819.1164457	805.7082896	826.4299854	805.7082896	898.3464591	891.0329194	910.5356919	873.9679934	834.9624484	876.40584
377.783	909.5054091	871.7615434	897.3299686	829.1475015	937.5089224	1019.084374	958.2071713	915.5931294	907.070321	930.2036581	920.4633056	995.951037	959.4247154	960.6422594	835.2352218	871.7615434	771.9229309	834.0176777	821.8422372	826.7124134	835.2352218	860.8036469	939.9440105	874.1966315	844.9755742	859.5861029	922.8983937	949.6843629	853.4983826	824.2773253
377.865	910.9720984	878.7472351	826.6916866	791.9879876	990.294839	889.9019955	959.3093934	941.957544	985.3371677	920.887441	934.521037	995.2525103	934.521037	954.3517222	809.3398371	912.2115163	860.1559678	888.6625777	825.4522688	867.5924747	974.1824073	822.9734331	906.0144271	858.9165499	835.3676113	870.0713103	866.3530569	862.6348034	844.0435361	858.9165499
377.948	794.2842799	862.3657896	819.3669414	815.7837041	944.7802488	858.7825523	926.864062	973.4461476	916.1143499	953.1411359	910.1422877	935.2249492	947.1690737	929.2528869	809.8116418	857.5881398	775.1736807	821.7557663	876.6987391	807.4228169	815.7837041	836.0887157	846.8384278	862.3657896	822.9501788	803.8395795	751.2854317	822.9501788	768.007206	845.6440153
378.030	852.2905158	836.5298092	912.9086179	875.3253946	904.4220836	946.8547551	836.5298092	911.6962559	878.9624807	894.7231873	876.5377566	969.8896339	937.1558587	903.2097216	811.0702063	830.467999	860.7770501	842.5916194	900.7849975	881.3872048	932.3064106	809.8578443	830.467999	854.7152399	836.5298092	808.6454823	855.9276019	893.5108252	875.3253946	802.583672
378.113	823.2838619	830.5162238	870.2942142	813.6407127	913.6883856	917.3045665	914.8937792	912.4829919	930.5638966	904.0452364	914.8937792	1007.70909	972.7526743	911.2775983	847.3917349	853.4187031	828.1054365	837.7485857	851.0079158	840.159373	896.8128745	853.4187031	808.8191381	834.1324048	817.2568937	832.9270111	808.8191381	848.5971285	795.559808	801.5867762
378.195	857.5239833	943.6402532	861.1626989	856.3110781	961.8338313	916.9563386	915.7434333	963.0467365	941.2144427	926.6595802	919.382149	954.5564001	955.7693053	950.9176844	869.6530354	802.9432488	889.0595187	863.5885093	784.7496707	828.4142582	862.3756041	855.0981729	807.7948697	838.1174999	779.8980499	850.246552	881.7820875	802.9432488	839.3304051	861.1626989
378.278	955.4127472	840.7632175	809.9434515	846.9271707	1034.311348	989.9308851	992.3964664	1025.681814	1024.449023	928.291353	987.4653038	1058.967161	1046.639255	1012.121117	818.5729859	914.730656	864.1862397	897.471587	859.2550771	870.3501929	896.2387964	808.7106608	849.392752	825.9697298	866.651821	903.6355402	864.1862397	858.0222865	865.4190303	796.3827544
378.360	874.0112285	813.8615794	838.4124566	855.5980706	1118.292457	956.2566672	1072.873334	1074.100878	1120.747544	1047.094913	990.6278953	1052.005088	1126.885264	1081.466141	882.6040356	897.3345619	888.7417549	829.8196496	885.0591233	829.8196496	835.9573689	802.8136846	969.7596496	875.2387724	886.2866671	854.3705268	839.6400004	881.3764917	865.4184215	824.9094741
378.442	882.9164385	853.3627502	891.5362643	845.9743281	1018.370843	1083.635238	1038.073302	1091.02366	1036.841899	1055.312954	969.1146961	1002.362595	1086.098046	1004.825403	923.55276	871.8338054	924.7841636	841.0487134	826.2718692	831.197484	810.2636214	825.0404656	906.3131084	842.2801171	850.8999428	853.3627502	848.4371355	825.0404656	816.4206398	809.0322177
378.525	888.0612224	946.7656914	868.0767223	823.1115972	985.4856603	986.7346916	955.5089102	1044.190129	1009.217254	960.5050352	930.5282851	961.7540665	945.5166602	1009.217254	860.5825348	869.3257536	908.0457225	860.5825348	850.5902848	871.8238161	836.850941	819.3645034	965.5011602	829.3567534	895.55541	833.1038472	880.5670349	844.3451285	849.3412535	866.8276911
378.607	915.4931536	856.6662843	908.1397949	871.3730016	975.5455827	936.3276698	944.9065883	1035.598012	1000.056778	997.6056587	940.0043491	1015.989055	985.3500609	987.8011805	811.3205725	849.3129256	818.6739312	862.7940832	810.0950128	846.8618061	859.1174038	850.5384854	883.6285994	895.8841972	917.9442732	965.7411045	851.7640452	810.0950128	909.3653547	878.7263603
378.689	818.4807903	916.0641931	839.2172634	840.437056	962.4163094	947.778799	983.1527824	1002.669463	1003.889256	1070.977845	927.0423259	1023.405936	1014.867388	1105.132036	805.0630725	833.1183008	819.7005829	885.5693797	902.6464752	872.1516618	881.9100021	856.2943589	853.8547738	830.6787157	816.0412053	875.8110394	841.6568485	807.5026575	840.437056	808.7224501
